Entity,Code,Year,Human Development Index,GDP per capita,Population,World region according to OWID
East Asia and the Pacific (UNDP),,2005,0.652,,,
East Asia and the Pacific (UNDP),,2006,0.662,,,
East Asia and the Pacific (UNDP),,2007,0.673,,,
East Asia and the Pacific (UNDP),,2008,0.68,,,
East Asia and the Pacific (UNDP),,2009,0.69,,,
East Asia and the Pacific (UNDP),,2010,0.699,,,
East Asia and the Pacific (UNDP),,2011,0.706,,,
East Asia and the Pacific (UNDP),,2012,0.713,,,
East Asia and the Pacific (UNDP),,2013,0.72,,,
East Asia and the Pacific (UNDP),,2014,0.728,,,
East Asia and the Pacific (UNDP),,2015,0.735,,,
East Asia and the Pacific (UNDP),,2016,0.742,,,
East Asia and the Pacific (UNDP),,2017,0.749,,,
East Asia and the Pacific (UNDP),,2018,0.756,,,
East Asia and the Pacific (UNDP),,2019,0.761,,,
East Asia and the Pacific (UNDP),,2020,0.764,,,
East Asia and the Pacific (UNDP),,2021,0.768,,,
East Asia and the Pacific (UNDP),,2022,0.773,,,
East Asia and the Pacific (UNDP),,2023,0.775,,,
East Timor,TLS,1990,,2143.792,760348,Asia
East Timor,TLS,1991,,2318.7942,778286,Asia
East Timor,TLS,1992,,2493.9087,799323,Asia
East Timor,TLS,1993,,2674.3992,821445,Asia
East Timor,TLS,1994,,2786.6763,844501,Asia
East Timor,TLS,1995,,2891.8647,868152,Asia
East Timor,TLS,1996,,3038.2305,892289,Asia
East Timor,TLS,1997,,3073.9705,917189,Asia
East Timor,TLS,1998,,2931.481,942537,Asia
East Timor,TLS,1999,,2136.6494,834699,Asia
East Timor,TLS,2000,0.507,3783.7834,745095,Asia
East Timor,TLS,2001,0.521,4038.336,812253,Asia
East Timor,TLS,2002,0.534,3480.9885,879170,Asia
East Timor,TLS,2003,0.534,3264.9465,916876,Asia
East Timor,TLS,2004,0.547,3234.9758,929081,Asia
East Timor,TLS,2005,0.564,3263.9446,948310,Asia
East Timor,TLS,2006,0.588,3038.9526,976610,Asia
East Timor,TLS,2007,0.609,3256.5698,1004898,Asia
East Timor,TLS,2008,0.634,3530.8823,1032431,Asia
East Timor,TLS,2009,0.631,3792.3582,1058783,Asia
East Timor,TLS,2010,0.645,4047.2495,1084688,Asia
East Timor,TLS,2011,0.655,4189.8,1110212,Asia
East Timor,TLS,2012,0.65,4297.915,1134891,Asia
East Timor,TLS,2013,0.646,4340.2783,1158697,Asia
East Timor,TLS,2014,0.637,4445.3594,1181913,Asia
East Timor,TLS,2015,0.628,4467.8003,1205133,Asia
East Timor,TLS,2016,0.618,4515.423,1228314,Asia
East Timor,TLS,2017,0.621,4290.0273,1251711,Asia
East Timor,TLS,2018,0.624,4188.8413,1275962,Asia
East Timor,TLS,2019,0.642,5103.1494,1300946,Asia
East Timor,TLS,2020,0.65,6594.882,1326051,Asia
East Timor,TLS,2021,0.644,6825.046,1350142,Asia
East Timor,TLS,2022,0.633,5348.492,1369299,Asia
East Timor,TLS,2023,0.634,4331.078,1384292,Asia
East Timor,TLS,2024,,3890.9575,1384292,Asia
Ecuador,ECU,1990,0.646,9104.816,10473674,South America
Ecuador,ECU,1991,0.649,9292.618,10702377,South America
Ecuador,ECU,1992,0.654,9291.371,10930128,South America
Ecuador,ECU,1993,0.66,9284.315,11154283,South America
Ecuador,ECU,1994,0.667,9494.175,11372197,South America
Ecuador,ECU,1995,0.672,9525.177,11590519,South America
Ecuador,ECU,1996,0.677,9509.275,11810954,South America
Ecuador,ECU,1997,0.682,9739.267,12031129,South America
Ecuador,ECU,1998,0.684,9876.751,12251188,South America
Ecuador,ECU,1999,0.682,9242.967,12470800,South America
Ecuador,ECU,2000,0.683,9183.052,12689215,South America
Ecuador,ECU,2001,0.691,9405.117,12910736,South America
Ecuador,ECU,2002,0.698,9697.556,13138473,South America
Ecuador,ECU,2003,0.703,9802.814,13372304,South America
Ecuador,ECU,2004,0.709,10290.663,13608700,South America
Ecuador,ECU,2005,0.714,10660.205,13846162,South America
Ecuador,ECU,2006,0.718,10933.49,14086138,South America
Ecuador,ECU,2007,0.722,10952.822,14328783,South America
Ecuador,ECU,2008,0.729,11474.525,14575201,South America
Ecuador,ECU,2009,0.731,11403.527,14825960,South America
Ecuador,ECU,2010,0.737,11665.698,15076697,South America
Ecuador,ECU,2011,0.743,12449.078,15326232,South America
Ecuador,ECU,2012,0.75,12961.026,15572195,South America
Ecuador,ECU,2013,0.755,13689.152,15807132,South America
Ecuador,ECU,2014,0.76,14064.799,16035127,South America
Ecuador,ECU,2015,0.764,13881.57,16266229,South America
Ecuador,ECU,2016,0.761,13586.516,16505142,South America
Ecuador,ECU,2017,0.764,14179.153,16759515,South America
Ecuador,ECU,2018,0.767,14083.507,17049542,South America
Ecuador,ECU,2019,0.765,13870.489,17340017,South America
Ecuador,ECU,2020,0.74,12440.326,17546058,South America
Ecuador,ECU,2021,0.753,13507.444,17682454,South America
Ecuador,ECU,2022,0.773,14186.639,17823900,South America
Ecuador,ECU,2023,0.777,14343.019,17980079,South America
Ecuador,ECU,2024,,13935.539,17980079,South America
Egypt,EGY,1990,0.572,8006.6216,58396625,Africa
Egypt,EGY,1991,0.578,7876.5527,60029001,Africa
Egypt,EGY,1992,0.586,8034.5625,61480663,Africa
Egypt,EGY,1993,0.593,8079.0547,62915681,Africa
Egypt,EGY,1994,0.601,8221.047,64285596,Africa
Egypt,EGY,1995,0.609,8423.578,65652621,Africa
Egypt,EGY,1996,0.617,8662.331,67028045,Africa
Egypt,EGY,1997,0.623,8950.654,68431738,Africa
Egypt,EGY,1998,0.629,9245.479,69943297,Africa
Egypt,EGY,1999,0.634,9588.859,71520953,Africa
Egypt,EGY,2000,0.639,9981.628,73083287,Africa
Egypt,EGY,2001,0.642,10117.333,74652035,Africa
Egypt,EGY,2002,0.643,10143.506,76239140,Africa
Egypt,EGY,2003,0.643,10250.377,77853548,Africa
Egypt,EGY,2004,0.645,10451.821,79477441,Africa
Egypt,EGY,2005,0.648,10700.609,81101012,Africa
Egypt,EGY,2006,0.651,11211.832,82700404,Africa
Egypt,EGY,2007,0.658,11782.006,84276224,Africa
Egypt,EGY,2008,0.665,12391.585,85864791,Africa
Egypt,EGY,2009,0.671,12728.081,87501635,Africa
Egypt,EGY,2010,0.677,13128.988,89196073,Africa
Egypt,EGY,2011,0.68,13082.427,91093066,Africa
Egypt,EGY,2012,0.689,13076.806,93161000,Africa
Egypt,EGY,2013,0.695,13058.075,95333551,Africa
Egypt,EGY,2014,0.699,13136.365,97528655,Africa
Egypt,EGY,2015,0.706,13425.912,99597334,Africa
Egypt,EGY,2016,0.713,13727.32,101644583,Africa
Egypt,EGY,2017,0.72,14018.36,103696055,Africa
Egypt,EGY,2018,0.728,14488.209,105682092,Africa
Egypt,EGY,2019,0.736,15026.568,107553159,Africa
Egypt,EGY,2020,0.736,15309.236,109315118,Africa
Egypt,EGY,2021,0.738,15579.016,110957005,Africa
Egypt,EGY,2022,0.751,16360.391,112618252,Africa
Egypt,EGY,2023,0.754,16691.387,114535772,Africa
Egypt,EGY,2024,,16798.152,114535772,Africa
El Salvador,SLV,1990,0.523,5976.0176,5399728,North America
El Salvador,SLV,1991,0.529,5960.059,5495081,North America
El Salvador,SLV,1992,0.538,6275.1875,5585611,North America
El Salvador,SLV,1993,0.548,6553.0723,5659959,North America
El Salvador,SLV,1994,0.558,6795.506,5714138,North America
El Salvador,SLV,1995,0.567,7057.9204,5762135,North America
El Salvador,SLV,1996,0.576,7062.3003,5805286,North America
El Salvador,SLV,1997,0.586,7234.9443,5844578,North America
El Salvador,SLV,1998,0.594,7381.1147,5880786,North America
El Salvador,SLV,1999,0.598,7498.4673,5913908,North America
El Salvador,SLV,2000,0.607,7545.4478,5943363,North America
El Salvador,SLV,2001,0.612,7580.323,5968058,North America
El Salvador,SLV,2002,0.621,7675.671,5986629,North America
El Salvador,SLV,2003,0.628,7780.272,5998597,North America
El Salvador,SLV,2004,0.636,7841.532,6004673,North America
El Salvador,SLV,2005,0.642,8050.5347,6005583,North America
El Salvador,SLV,2006,0.647,8404.247,6002321,North America
El Salvador,SLV,2007,0.653,8548.835,6009820,North America
El Salvador,SLV,2008,0.653,8704.806,6029302,North America
El Salvador,SLV,2009,0.653,8494.498,6048284,North America
El Salvador,SLV,2010,0.66,8648.93,6068253,North America
El Salvador,SLV,2011,0.662,8943.062,6090128,North America
El Salvador,SLV,2012,0.666,9165.42,6113977,North America
El Salvador,SLV,2013,0.668,9327.564,6138845,North America
El Salvador,SLV,2014,0.668,9451.744,6162952,North America
El Salvador,SLV,2015,0.667,9646.154,6183675,North America
El Salvador,SLV,2016,0.666,9863.761,6200808,North America
El Salvador,SLV,2017,0.665,10064.794,6213538,North America
El Salvador,SLV,2018,0.67,10297.203,6219803,North America
El Salvador,SLV,2019,0.67,10543.938,6222316,North America
El Salvador,SLV,2020,0.66,9692.449,6234679,North America
El Salvador,SLV,2021,0.663,10809.714,6255780,North America
El Salvador,SLV,2022,0.674,11085.618,6280316,North America
El Salvador,SLV,2023,0.678,11424.6455,6309629,North America
El Salvador,SLV,2024,,11669.082,6309629,North America
Equatorial Guinea,GNQ,1990,,1122.8176,474289,Africa
Equatorial Guinea,GNQ,1991,,1070.8276,492220,Africa
Equatorial Guinea,GNQ,1992,,1390.4791,510775,Africa
Equatorial Guinea,GNQ,1993,,1487.812,530030,Africa
Equatorial Guinea,GNQ,1994,,1672.3455,550148,Africa
Equatorial Guinea,GNQ,1995,,1892.1166,571274,Africa
Equatorial Guinea,GNQ,1996,,3033.8403,593496,Africa
Equatorial Guinea,GNQ,1997,,7296.1,616897,Africa
Equatorial Guinea,GNQ,1998,,8684.657,641478,Africa
Equatorial Guinea,GNQ,1999,,10492.465,667222,Africa
Equatorial Guinea,GNQ,2000,0.508,11767.471,703287,Africa
Equatorial Guinea,GNQ,2001,0.521,18031.965,749836,Africa
Equatorial Guinea,GNQ,2002,0.536,20242.432,797968,Africa
Equatorial Guinea,GNQ,2003,0.541,21709.574,847867,Africa
Equatorial Guinea,GNQ,2004,0.552,28225.986,899924,Africa
Equatorial Guinea,GNQ,2005,0.566,31302.957,947370,Africa
Equatorial Guinea,GNQ,2006,0.591,32251.768,990349,Africa
Equatorial Guinea,GNQ,2007,0.603,35540.45,1036053,Africa
Equatorial Guinea,GNQ,2008,0.613,39994.617,1084538,Africa
Equatorial Guinea,GNQ,2009,0.615,38706.605,1135683,Africa
Equatorial Guinea,GNQ,2010,0.612,33668.875,1189097,Africa
Equatorial Guinea,GNQ,2011,0.624,34341.934,1241843,Africa
Equatorial Guinea,GNQ,2012,0.635,35711.492,1293485,Africa
Equatorial Guinea,GNQ,2013,0.644,32894.37,1346220,Africa
Equatorial Guinea,GNQ,2014,0.652,31765.9,1399829,Africa
Equatorial Guinea,GNQ,2015,0.656,27797.795,1453925,Africa
Equatorial Guinea,GNQ,2016,0.659,24435.064,1508192,Africa
Equatorial Guinea,GNQ,2017,0.661,22250.44,1562401,Africa
Equatorial Guinea,GNQ,2018,0.663,20165.48,1616425,Africa
Equatorial Guinea,GNQ,2019,0.667,18446.592,1670184,Africa
Equatorial Guinea,GNQ,2020,0.668,17089.154,1716479,Africa
Equatorial Guinea,GNQ,2021,0.671,16821.45,1758796,Africa
Equatorial Guinea,GNQ,2022,0.677,16932.771,1803549,Africa
Equatorial Guinea,GNQ,2023,0.674,15688.238,1847556,Africa
Equatorial Guinea,GNQ,2024,,15454.429,1847556,Africa
Eritrea,ERI,2005,0.474,,2661215,Africa
Eritrea,ERI,2006,0.473,,2703501,Africa
Eritrea,ERI,2007,0.472,,2743226,Africa
Eritrea,ERI,2008,0.457,,2816331,Africa
Eritrea,ERI,2009,0.462,,2887887,Africa
Eritrea,ERI,2010,0.465,,2945184,Africa
Eritrea,ERI,2011,0.48,,2998493,Africa
Eritrea,ERI,2012,0.483,,3036998,Africa
Eritrea,ERI,2013,0.479,,3074367,Africa
Eritrea,ERI,2014,0.497,,3095168,Africa
Eritrea,ERI,2015,0.48,,3105554,Africa
Eritrea,ERI,2016,0.485,,3124700,Africa
Eritrea,ERI,2017,0.48,,3150350,Africa
Eritrea,ERI,2018,0.49,,3192763,Africa
Eritrea,ERI,2019,0.495,,3240194,Africa
Eritrea,ERI,2020,0.495,,3291277,Africa
Eritrea,ERI,2021,0.496,,3350185,Africa
Eritrea,ERI,2022,0.499,,3409450,Africa
Eritrea,ERI,2023,0.503,,3470391,Africa
Estonia,EST,1990,0.738,19163.229,1570309,Europe
Estonia,EST,1991,0.734,17718.955,1565380,Europe
Estonia,EST,1992,0.722,14225.231,1540214,Europe
Estonia,EST,1993,0.713,13758.295,1504344,Europe
Estonia,EST,1994,0.711,13824.843,1475716,Europe
Estonia,EST,1995,0.725,14710.969,1452774,Europe
Estonia,EST,1996,0.746,15667.591,1434655,Europe
Estonia,EST,1997,0.759,17915.453,1421494,Europe
Estonia,EST,1998,0.767,18873.375,1411206,Europe
Estonia,EST,1999,0.776,18737.898,1403578,Europe
Estonia,EST,2000,0.793,20528.57,1397001,Europe
Estonia,EST,2001,0.802,21874.695,1388174,Europe
Estonia,EST,2002,0.813,23539.906,1379438,Europe
Estonia,EST,2003,0.824,25487.533,1370849,Europe
Estonia,EST,2004,0.834,27384.084,1362682,Europe
Estonia,EST,2005,0.847,30164.006,1354847,Europe
Estonia,EST,2006,0.855,33304.594,1346885,Europe
Estonia,EST,2007,0.859,35989.863,1340709,Europe
Estonia,EST,2008,0.864,34236.95,1337078,Europe
Estonia,EST,2009,0.863,29284.404,1334528,Europe
Estonia,EST,2010,0.868,30070.299,1331450,Europe
Estonia,EST,2011,0.877,32456.121,1327366,Europe
Estonia,EST,2012,0.88,33768.574,1322615,Europe
Estonia,EST,2013,0.887,34484.223,1317920,Europe
Estonia,EST,2014,0.885,35723.625,1314457,Europe
Estonia,EST,2015,0.888,36356.44,1314580,Europe
Estonia,EST,2016,0.89,37470.043,1315850,Europe
Estonia,EST,2017,0.894,39533.465,1317430,Europe
Estonia,EST,2018,0.897,40853.65,1321972,Europe
Estonia,EST,2019,0.901,42218.96,1326822,Europe
Estonia,EST,2020,0.901,40920.527,1329675,Europe
Estonia,EST,2021,0.899,44251.54,1331750,Europe
Estonia,EST,2022,0.902,43128.633,1350093,Europe
Estonia,EST,2023,0.905,41288.617,1367195,Europe
Estonia,EST,2024,,41189.668,1367195,Europe
Eswatini,SWZ,1990,0.57,5447.739,872436,Africa
Eswatini,SWZ,1991,0.565,5325.3525,908193,Africa
Eswatini,SWZ,1992,0.558,5291.8965,943426,Africa
Eswatini,SWZ,1993,0.55,5299.532,971327,Africa
Eswatini,SWZ,1994,0.543,5427.35,971221,Africa
Eswatini,SWZ,1995,0.54,5693.822,970439,Africa
Eswatini,SWZ,1996,0.532,5796.6523,989847,Africa
Eswatini,SWZ,1997,0.523,5876.803,1006647,Africa
Eswatini,SWZ,1998,0.511,5952.854,1019657,Africa
Eswatini,SWZ,1999,0.504,6062.348,1030785,Africa
Eswatini,SWZ,2000,0.493,6106.0747,1041428,Africa
Eswatini,SWZ,2001,0.484,6135.453,1051066,Africa
Eswatini,SWZ,2002,0.473,6335.8135,1059456,Africa
Eswatini,SWZ,2003,0.469,6578.302,1066706,Africa
Eswatini,SWZ,2004,0.467,6775.2217,1073170,Africa
Eswatini,SWZ,2005,0.472,7142.1924,1079022,Africa
Eswatini,SWZ,2006,0.485,7584.72,1084442,Africa
Eswatini,SWZ,2007,0.497,7866.731,1090713,Africa
Eswatini,SWZ,2008,0.507,7926.3794,1098098,Africa
Eswatini,SWZ,2009,0.519,7988.5977,1105158,Africa
Eswatini,SWZ,2010,0.534,8245.642,1111651,Africa
Eswatini,SWZ,2011,0.545,8350.892,1117845,Africa
Eswatini,SWZ,2012,0.562,8645.845,1123870,Africa
Eswatini,SWZ,2013,0.578,8951.058,1130000,Africa
Eswatini,SWZ,2014,0.592,9084.494,1136305,Africa
Eswatini,SWZ,2015,0.607,9186.653,1142822,Africa
Eswatini,SWZ,2016,0.619,9402.509,1149516,Africa
Eswatini,SWZ,2017,0.631,9660.552,1158198,Africa
Eswatini,SWZ,2018,0.643,9578.101,1168933,Africa
Eswatini,SWZ,2019,0.653,10099.586,1179885,Africa
Eswatini,SWZ,2020,0.657,9695.825,1192734,Africa
Eswatini,SWZ,2021,0.658,9990.435,1206598,Africa
Eswatini,SWZ,2022,0.695,9927.605,1218921,Africa
Eswatini,SWZ,2023,0.695,10181.504,1230507,Africa
Eswatini,SWZ,2024,,10380.396,1230507,Africa
Ethiopia,ETH,1990,,874.3469,47609760,Africa
Ethiopia,ETH,1991,,777.52356,49717203,Africa
Ethiopia,ETH,1992,,680.8348,51853756,Africa
Ethiopia,ETH,1993,,743.7085,53708892,Africa
Ethiopia,ETH,1994,,741.17664,55611514,Africa
Ethiopia,ETH,1995,,760.26434,57537340,Africa
Ethiopia,ETH,1996,,826.99164,59467640,Africa
Ethiopia,ETH,1997,,826.0052,61404541,Africa
Ethiopia,ETH,1998,,772.7866,63363523,Africa
Ethiopia,ETH,1999,,787.67957,65374561,Africa
Ethiopia,ETH,2000,0.293,810.27075,67411496,Africa
Ethiopia,ETH,2001,0.307,851.3134,69487767,Africa
Ethiopia,ETH,2002,0.314,838.29803,71635521,Africa
Ethiopia,ETH,2003,0.317,795.77216,73832664,Africa
Ethiopia,ETH,2004,0.331,877.1145,76077211,Africa
Ethiopia,ETH,2005,0.35,952.11566,78367476,Africa
Ethiopia,ETH,2006,0.366,1024.7291,80703495,Africa
Ethiopia,ETH,2007,0.383,1109.1433,83103218,Africa
Ethiopia,ETH,2008,0.398,1193.7473,85543670,Africa
Ethiopia,ETH,2009,0.405,1262.464,88007641,Africa
Ethiopia,ETH,2010,0.415,1381.1904,90538518,Africa
Ethiopia,ETH,2011,0.425,1492.5339,93149977,Africa
Ethiopia,ETH,2012,0.433,1576.7688,95798771,Africa
Ethiopia,ETH,2013,0.441,1696.8651,98438752,Africa
Ethiopia,ETH,2014,0.449,1821.3916,101115615,Africa
Ethiopia,ETH,2015,0.456,1957.4146,103867140,Africa
Ethiopia,ETH,2016,0.463,2084.8406,106718163,Africa
Ethiopia,ETH,2017,0.47,2222.8281,109666482,Africa
Ethiopia,ETH,2018,0.476,2311.165,112664157,Africa
Ethiopia,ETH,2019,0.482,2437.9705,115737384,Africa
Ethiopia,ETH,2020,0.486,2516.549,118917670,Africa
Ethiopia,ETH,2021,0.487,2588.413,122138588,Africa
Ethiopia,ETH,2022,0.494,2655.5928,125384285,Africa
Ethiopia,ETH,2023,0.497,2757.9592,128691695,Africa
Ethiopia,ETH,2024,,2892.2222,128691695,Africa
Europe,OWID_EUR,1995,0.7735119,,730260103,
Europe,OWID_EUR,1996,0.7801411,,730267162,
Europe,OWID_EUR,1997,0.7872637,,730339959,
Europe,OWID_EUR,1998,0.7928959,,729796180,
Europe,OWID_EUR,1999,0.7974899,,729166727,
Europe,OWID_EUR,2000,0.8080217,,729129967,
Europe,OWID_EUR,2001,0.81529015,,729220001,
Europe,OWID_EUR,2002,0.8208476,,730126161,
Europe,OWID_EUR,2003,0.8275237,,731394229,
Europe,OWID_EUR,2004,0.83400583,,732282324,
Europe,OWID_EUR,2005,0.84263706,,733101021,
Europe,OWID_EUR,2006,0.848911,,733756870,
Europe,OWID_EUR,2007,0.8548727,,734987444,
Europe,OWID_EUR,2008,0.8590917,,736658822,
Europe,OWID_EUR,2009,0.8599548,,738063440,
Europe,OWID_EUR,2010,0.8645471,,739291483,
Europe,OWID_EUR,2011,0.87022907,,740524016,
Europe,OWID_EUR,2012,0.87196416,,741642607,
Europe,OWID_EUR,2013,0.87687457,,742672989,
Europe,OWID_EUR,2014,0.87929887,,743860819,
Europe,OWID_EUR,2015,0.88032347,,745474876,
Europe,OWID_EUR,2016,0.8832819,,747258527,
Europe,OWID_EUR,2017,0.8861951,,748701837,
Europe,OWID_EUR,2018,0.88933504,,749853945,
Europe,OWID_EUR,2019,0.89306754,,750809114,
Europe,OWID_EUR,2020,0.8829021,,750844584,
Europe,OWID_EUR,2021,0.88542944,,749949128,
Europe,OWID_EUR,2022,0.89101297,,748314268,
Europe,OWID_EUR,2023,0.89665455,,746966209,
Europe and Central Asia (UNDP),,1990,0.674,,,
Europe and Central Asia (UNDP),,1991,0.671,,,
Europe and Central Asia (UNDP),,1992,0.664,,,
Europe and Central Asia (UNDP),,1993,0.659,,,
Europe and Central Asia (UNDP),,1994,0.654,,,
Europe and Central Asia (UNDP),,1995,0.658,,,
Europe and Central Asia (UNDP),,1996,0.662,,,
Europe and Central Asia (UNDP),,1997,0.668,,,
Europe and Central Asia (UNDP),,1998,0.674,,,
Europe and Central Asia (UNDP),,1999,0.676,,,
Europe and Central Asia (UNDP),,2000,0.686,,,
Europe and Central Asia (UNDP),,2001,0.693,,,
Europe and Central Asia (UNDP),,2002,0.701,,,
Europe and Central Asia (UNDP),,2003,0.709,,,
Europe and Central Asia (UNDP),,2004,0.716,,,
Europe and Central Asia (UNDP),,2005,0.72,,,
Europe and Central Asia (UNDP),,2006,0.728,,,
Europe and Central Asia (UNDP),,2007,0.736,,,
Europe and Central Asia (UNDP),,2008,0.74,,,
Europe and Central Asia (UNDP),,2009,0.742,,,
Europe and Central Asia (UNDP),,2010,0.753,,,
Europe and Central Asia (UNDP),,2011,0.761,,,
Europe and Central Asia (UNDP),,2012,0.767,,,
Europe and Central Asia (UNDP),,2013,0.78,,,
Europe and Central Asia (UNDP),,2014,0.785,,,
Europe and Central Asia (UNDP),,2015,0.789,,,
Europe and Central Asia (UNDP),,2016,0.793,,,
Europe and Central Asia (UNDP),,2017,0.8,,,
Europe and Central Asia (UNDP),,2018,0.804,,,
Europe and Central Asia (UNDP),,2019,0.808,,,
Europe and Central Asia (UNDP),,2020,0.802,,,
Europe and Central Asia (UNDP),,2021,0.803,,,
Europe and Central Asia (UNDP),,2022,0.815,,,
Europe and Central Asia (UNDP),,2023,0.818,,,
Europe and Central Asia (WB),WB_ECA,1990,,28222.451,,
Europe and Central Asia (WB),WB_ECA,1991,,27734.74,,
Europe and Central Asia (WB),WB_ECA,1992,,26826.291,,
Europe and Central Asia (WB),WB_ECA,1993,,26191.488,,
Europe and Central Asia (WB),WB_ECA,1994,,25879.432,,
Europe and Central Asia (WB),WB_ECA,1995,,26218.557,,
Europe and Central Asia (WB),WB_ECA,1996,,26515.572,,
Europe and Central Asia (WB),WB_ECA,1997,,27222.135,,
Europe and Central Asia (WB),WB_ECA,1998,,27710.936,,
Europe and Central Asia (WB),WB_ECA,1999,,28487.771,,
Europe and Central Asia (WB),WB_ECA,2000,,29836.898,,
Europe and Central Asia (WB),WB_ECA,2001,,30559.861,,
Europe and Central Asia (WB),WB_ECA,2002,,31142.578,,
Europe and Central Asia (WB),WB_ECA,2003,,31861.031,,
Europe and Central Asia (WB),WB_ECA,2004,,33030.97,,
Europe and Central Asia (WB),WB_ECA,2005,,34028.66,,
Europe and Central Asia (WB),WB_ECA,2006,,35505.06,,
Europe and Central Asia (WB),WB_ECA,2007,,36985.766,,
Europe and Central Asia (WB),WB_ECA,2008,,37463.883,,
Europe and Central Asia (WB),WB_ECA,2009,,35515.92,,
Europe and Central Asia (WB),WB_ECA,2010,,36408.71,,
Europe and Central Asia (WB),WB_ECA,2011,,37348.582,,
Europe and Central Asia (WB),WB_ECA,2012,,37472.355,,
Europe and Central Asia (WB),WB_ECA,2013,,37739.586,,
Europe and Central Asia (WB),WB_ECA,2014,,38215.492,,
Europe and Central Asia (WB),WB_ECA,2015,,38658.89,,
Europe and Central Asia (WB),WB_ECA,2016,,39180.496,,
Europe and Central Asia (WB),WB_ECA,2017,,40232.266,,
Europe and Central Asia (WB),WB_ECA,2018,,41055.445,,
Europe and Central Asia (WB),WB_ECA,2019,,41747.723,,
Europe and Central Asia (WB),WB_ECA,2020,,39677.332,,
Europe and Central Asia (WB),WB_ECA,2021,,42315.387,,
